n,run_idx,phase_bits,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
2,28,4,4096,8192,0.9999047938039303,2.2977504000009503,4,0,00 01 10 11
2,29,4,4096,8192,0.9999108072222591,2.296570699996664,4,0,00 01 10 11
2,30,4,4096,8192,0.999901525815194,2.3526182000059634,4,0,00 01 10 11
2,31,4,4096,8192,0.9999563109148244,2.2842258000018774,4,0,00 01 10 11
2,32,4,4096,8192,0.9998856877669575,2.2682608000031905,4,0,00 01 10 11
2,33,4,4096,8192,0.999875619874431,2.2611386999924434,4,0,00 01 10 11
2,34,4,4096,8192,0.999880263578574,2.2971957999980077,4,0,00 01 10 11
2,35,4,4096,8192,0.9999156684439142,2.2480083999980707,4,0,00 01 10 11
2,36,4,4096,8192,0.9999374951159704,2.2396893999975873,4,0,00 01 10 11
2,37,4,4096,8192,0.999930784956862,2.3021294999925885,4,0,00 01 10 11
2,38,4,4096,8192,0.9999662798434894,2.284897400008049,4,0,00 01 10 11
2,39,4,4096,8192,0.9999186623883701,2.2961234000104014,4,0,00 01 10 11
2,40,4,4096,8192,0.9999767171065269,2.3341974999930244,4,0,00 01 10 11
2,41,4,4096,8192,0.9999849909915757,2.3245093999867095,4,0,00 01 10 11
2,42,4,4096,8192,0.9998593250699198,2.3246507000003476,4,0,00 01 10 11
2,43,4,4096,8192,0.9998728753963083,2.3082190999994054,4,0,00 01 10 11
2,44,4,4096,8192,0.9999746208249738,2.3407960000040475,4,0,00 01 10 11
2,45,4,4096,8192,0.9999293335270234,2.312427500000922,4,0,00 01 10 11
2,46,4,4096,8192,0.9999083344895144,2.3034610000031535,4,0,00 01 10 11
2,47,4,4096,8192,0.9999493021526338,2.3028246000030776,4,0,00 01 10 11
2,48,4,4096,8192,0.9999485840726021,2.287148800009163,4,0,00 01 10 11
2,49,4,4096,8192,0.9999533412042858,2.3170922999997856,4,0,00 01 10 11
2,50,4,4096,8192,0.999896486612754,2.2887510000000475,4,0,00 01 10 11
2,51,4,4096,8192,0.9998513094325048,2.3824481000046944,4,0,00 01 10 11
2,52,4,4096,8192,0.9998640042781269,2.2994428999954835,4,0,00 01 10 11
2,53,4,4096,8192,0.9999634276894547,2.329789100011112,4,0,00 01 10 11
2,54,4,4096,8192,0.9999964172315073,2.3202006999927107,4,0,00 01 10 11
2,55,4,4096,8192,0.9998918445599216,2.297776999999769,4,0,00 01 10 11
2,56,4,4096,8192,0.9999584962313944,2.3598417000030167,4,0,00 01 10 11
2,57,4,4096,8192,0.9999442207015676,2.310433999999077,4,0,00 01 10 11
2,58,4,4096,8192,0.9998926837324764,2.3045051000081003,4,0,00 01 10 11
2,59,4,4096,8192,0.9998423699316424,2.310739900000044,4,0,00 01 10 11
2,60,4,4096,8192,0.9999210370913885,2.288284599999315,4,0,00 01 10 11
2,61,4,4096,8192,0.9999464214164852,2.346896899995045,4,0,00 01 10 11
2,62,4,4096,8192,0.999935260231523,2.321201700004167,4,0,00 01 10 11
2,63,4,4096,8192,0.999939127818364,2.290473100001691,4,0,00 01 10 11
3,0,4,4096,8192,0.9909601963334729,6.231293399992865,8,0,000 001 010 011 100 101 110 111
3,1,4,4096,8192,0.9893160134604022,6.40804449999996,8,0,000 001 010 011 100 101 110 111
3,2,4,4096,8192,0.9899459480443901,6.637536599999294,8,0,000 001 010 011 100 101 110 111
3,3,4,4096,8192,0.98847875746068,6.235571700002765,8,0,000 001 010 011 100 101 110 111
3,4,4,4096,8192,0.9889635922710134,6.248229500008165,8,0,000 001 010 011 100 101 110 111
3,5,4,4096,8192,0.9888983448541185,6.283419599989429,8,0,000 001 010 011 100 101 110 111
3,6,4,4096,8192,0.9897467216753477,6.4093855999963125,8,0,000 001 010 011 100 101 110 111
3,7,4,4096,8192,0.9889064423176571,6.392547099996591,8,0,000 001 010 011 100 101 110 111
3,8,4,4096,8192,0.9895676345867574,6.312862300008419,8,0,000 001 010 011 100 101 110 111
3,9,4,4096,8192,0.9893884762431756,6.3330712000024505,8,0,000 001 010 011 100 101 110 111
3,10,4,4096,8192,0.9897515514248989,6.2999153999990085,8,0,000 001 010 011 100 101 110 111
3,11,4,4096,8192,0.9897259706819042,6.340663900002255,8,0,000 001 010 011 100 101 110 111
3,12,4,4096,8192,0.9895859199761735,6.326814499989268,8,0,000 001 010 011 100 101 110 111
3,13,4,4096,8192,0.9885456857608539,6.2391523999976926,8,0,000 001 010 011 100 101 110 111
3,14,4,4096,8192,0.989042725370753,6.2991303999879165,8,0,000 001 010 011 100 101 110 111
3,15,4,4096,8192,0.989209237772033,6.27426020000712,8,0,000 001 010 011 100 101 110 111
3,16,4,4096,8192,0.9887670795549546,6.279538100003265,8,0,000 001 010 011 100 101 110 111
3,17,4,4096,8192,0.990561108084548,6.2283277999958955,8,0,000 001 010 011 100 101 110 111
3,18,4,4096,8192,0.9882959787777108,6.267406500002835,8,0,000 001 010 011 100 101 110 111
3,19,4,4096,8192,0.9900409755418009,6.3426695999951335,8,0,000 001 010 011 100 101 110 111
3,20,4,4096,8192,0.9898204111568331,6.399306200008141,8,0,000 001 010 011 100 101 110 111
3,21,4,4096,8192,0.9894293336839001,6.365195099991979,8,0,000 001 010 011 100 101 110 111
3,22,4,4096,8192,0.9892207550045675,6.501324500000919,8,0,000 001 010 011 100 101 110 111
3,23,4,4096,8192,0.9885762092479757,6.430721400000039,8,0,000 001 010 011 100 101 110 111
3,24,4,4096,8192,0.9893035795829147,6.323358099994948,8,0,000 001 010 011 100 101 110 111
3,25,4,4096,8192,0.9887317831742133,6.2995596999971895,8,0,000 001 010 011 100 101 110 111
3,26,4,4096,8192,0.9899009388079556,6.217179299987038,8,0,000 001 010 011 100 101 110 111
3,27,4,4096,8192,0.9894686056410138,6.24249730000156,8,0,000 001 010 011 100 101 110 111
3,28,4,4096,8192,0.9893041928207098,6.17927010000858,8,0,000 001 010 011 100 101 110 111
3,29,4,4096,8192,0.9895799681863637,6.211768299996038,8,0,000 001 010 011 100 101 110 111
3,30,4,4096,8192,0.9893662290866274,6.296916399995098,8,0,000 001 010 011 100 101 110 111
3,31,4,4096,8192,0.9904131491760375,6.207848499994725,8,0,000 001 010 011 100 101 110 111
3,32,4,4096,8192,0.9893988896374544,6.176877699996112,8,0,000 001 010 011 100 101 110 111
3,33,4,4096,8192,0.9892315797013818,6.198927799996454,8,0,000 001 010 011 100 101 110 111
3,34,4,4096,8192,0.9895500302615761,6.259898299991619,8,0,000 001 010 011 100 101 110 111
3,35,4,4096,8192,0.9894773377425334,6.335111299995333,8,0,000 001 010 011 100 101 110 111
3,36,4,4096,8192,0.9900133652848762,6.226945499991416,8,0,000 001 010 011 100 101 110 111
3,37,4,4096,8192,0.9889823975954158,6.228396499995142,8,0,000 001 010 011 100 101 110 111
3,38,4,4096,8192,0.9895803702427556,6.204108100006124,8,0,000 001 010 011 100 101 110 111
3,39,4,4096,8192,0.9901875764944297,6.273398200006341,8,0,000 001 010 011 100 101 110 111
3,40,4,4096,8192,0.9903918845513506,6.3101625999988755,8,0,000 001 010 011 100 101 110 111
3,41,4,4096,8192,0.9895016443300032,6.1977871999988565,8,0,000 001 010 011 100 101 110 111
3,42,4,4096,8192,0.9902577127761722,6.7018294999870704,8,0,000 001 010 011 100 101 110 111
3,43,4,4096,8192,0.9892121764407326,6.285425499998382,8,0,000 001 010 011 100 101 110 111
3,44,4,4096,8192,0.9893861053062165,6.289994400009164,8,0,000 001 010 011 100 101 110 111
3,45,4,4096,8192,0.9881142274746162,6.27455169998575,8,0,000 001 010 011 100 101 110 111
3,46,4,4096,8192,0.988700637630827,6.238141000008909,8,0,000 001 010 011 100 101 110 111
3,47,4,4096,8192,0.9891590321979157,6.188272200000938,8,0,000 001 010 011 100 101 110 111
3,48,4,4096,8192,0.9893454302650918,6.1987746999948286,8,0,000 001 010 011 100 101 110 111
3,49,4,4096,8192,0.9899120710158643,6.296145499989507,8,0,000 001 010 011 100 101 110 111
3,50,4,4096,8192,0.9891053341600228,6.21795399999246,8,0,000 001 010 011 100 101 110 111
3,51,4,4096,8192,0.9895883820889142,6.266786199994385,8,0,000 001 010 011 100 101 110 111
3,52,4,4096,8192,0.9894233361091906,6.27443229999335,8,0,000 001 010 011 100 101 110 111
3,53,4,4096,8192,0.9895956039799096,6.272388299999875,8,0,000 001 010 011 100 101 110 111
3,54,4,4096,8192,0.9899759285683513,6.380728900010581,8,0,000 001 010 011 100 101 110 111
3,55,4,4096,8192,0.9898028302920197,6.169187699997565,8,0,000 001 010 011 100 101 110 111
3,56,4,4096,8192,0.9894801112376153,6.226622200003476,8,0,000 001 010 011 100 101 110 111
3,57,4,4096,8192,0.9892296205213615,6.296186999999918,8,0,000 001 010 011 100 101 110 111
3,58,4,4096,8192,0.9890611620431481,6.764004200013005,8,0,000 001 010 011 100 101 110 111
3,59,4,4096,8192,0.9894384602260448,6.448650899998029,8,0,000 001 010 011 100 101 110 111
3,60,4,4096,8192,0.9897328896069256,6.187538700003643,8,0,000 001 010 011 100 101 110 111
3,61,4,4096,8192,0.9901012960331281,6.245029800003977,8,0,000 001 010 011 100 101 110 111
3,62,4,4096,8192,0.9908132901851358,6.216589200004819,8,0,000 001 010 011 100 101 110 111
3,63,4,4096,8192,0.9892129026244556,6.343461999989813,8,0,000 001 010 011 100 101 110 111
4,0,4,4096,8192,0.991133456386406,14.660892400002922,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,1,4,4096,8192,0.9923997385314555,14.649302199992235,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,2,4,4096,8192,0.9915775044975557,14.6536638999969,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,3,4,4096,8192,0.9911265964427669,14.722686499997508,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,4,4,4096,8192,0.9918760528911075,14.747620399997686,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,5,4,4096,8192,0.9913148932753347,14.791869399996358,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,6,4,4096,8192,0.9915710653331347,14.675427599999239,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,7,4,4096,8192,0.9915472923561217,14.64038330000767,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,8,4,4096,8192,0.9912621196509306,14.649981399998069,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,9,4,4096,8192,0.9910954961125384,14.56105689999822,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,10,4,4096,8192,0.9913432455667097,14.758348700008355,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,11,4,4096,8192,0.9911786513051654,14.603679199994076,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,12,4,4096,8192,0.990808886110687,14.695230400000582,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,13,4,4096,8192,0.9911204638387051,15.56775309999648,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,14,4,4096,8192,0.9916015739481092,14.821915900000022,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,15,4,4096,8192,0.9906584979966857,14.55176930000016,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,16,4,4096,8192,0.9908010708170276,14.886930900000152,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,17,4,4096,8192,0.9919317790786502,14.731998700008262,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,18,4,4096,8192,0.9908965665509621,14.81662920000963,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,19,4,4096,8192,0.9914922761648235,14.65427759999875,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,20,4,4096,8192,0.9915426495120088,14.713633299994399,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,21,4,4096,8192,0.9910362092226969,14.670832699994207,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,22,4,4096,8192,0.9912551507625409,14.755296200004523,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,23,4,4096,8192,0.9920673398295041,14.625087899999926,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,24,4,4096,8192,0.991830604125144,14.776845899992622,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,25,4,4096,8192,0.9910456020865199,14.576752499997383,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,26,4,4096,8192,0.9909461872757603,14.652829599988763,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,27,4,4096,8192,0.9923574676949907,14.691979600000195,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,28,4,4096,8192,0.9914597563364989,14.643938900000649,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,29,4,4096,8192,0.991623732343048,14.598940199997742,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,30,4,4096,8192,0.9914031556712444,14.67739630000142,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,31,4,4096,8192,0.9922983545357924,14.65050409999094,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,32,4,4096,8192,0.9914736478313693,14.724041800000123,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,33,4,4096,8192,0.9910447394714466,14.87534999998752,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,34,4,4096,8192,0.9910333703338657,14.650571899997885,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,35,4,4096,8192,0.9909648091457818,14.561669599992456,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,36,4,4096,8192,0.9901457507948872,14.65061749999586,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,37,4,4096,8192,0.9919514037771209,14.69733009999618,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,38,4,4096,8192,0.991302952804172,14.669426500011468,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,39,4,4096,8192,0.9907658127244323,14.653271699993638,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,40,4,4096,8192,0.9917981684965157,14.711934800012386,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,41,4,4096,8192,0.9911804689024657,14.67125670000678,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,42,4,4096,8192,0.9914686884531336,14.752607500005979,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,43,4,4096,8192,0.991573591299169,14.680244699993636,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,44,4,4096,8192,0.9906064517403201,14.72904330000165,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,45,4,4096,8192,0.9913439749321254,14.670800099993357,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,46,4,4096,8192,0.9923714196515397,14.695276500002365,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,47,4,4096,8192,0.991667714548823,14.72438320000947,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,48,4,4096,8192,0.9908166589676628,14.649787000002107,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,49,4,4096,8192,0.9908090274266342,14.722483199991984,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,50,4,4096,8192,0.9907320692773846,14.717167100010556,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,51,4,4096,8192,0.9908995705673656,14.868019199988339,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,52,4,4096,8192,0.9920290326361225,14.664153099991381,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,53,4,4096,8192,0.9917266965019486,14.702564000006532,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,54,4,4096,8192,0.9908556234750032,14.648395399999572,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,55,4,4096,8192,0.9908418374630521,14.871516899991548,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,56,4,4096,8192,0.9919609505429497,14.686631599994143,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,57,4,4096,8192,0.99094129331584,14.754181600001175,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,58,4,4096,8192,0.9914098328207682,14.86115919999429,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,59,4,4096,8192,0.9910995585669827,14.66762259999814,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,60,4,4096,8192,0.9916805273384616,14.665724999998929,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,61,4,4096,8192,0.9902901060897626,15.046642500004964,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,62,4,4096,8192,0.9908759329797567,14.608782199997222,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
4,63,4,4096,8192,0.9925233308497969,14.762203399994178,16,0,0000 0001 0010 0011 0100 0101 0110 0111 1000 1001 1010 1011 1100 1101 1110 1111
5,0,4,4096,8192,0.7959682968422855,15.653986599994823,23,0,00000 00001 00010 00100 01000 01010 01011 01100 01101 01111 10000 10001 10010 10101 10110 10111 11000 11001 11010 11011 11101 11110 11111
5,1,4,4096,8192,0.7795642580972673,15.98788090000744,25,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01011 01100 01101 01110 01111 10000 10001 10010 10100 10111 11011 11100 11101 11110 11111
5,2,4,4096,8192,0.7691866263937258,15.749051499995403,24,0,00000 00001 00010 00011 00100 00101 01000 01001 01100 01110 01111 10000 10001 10100 10110 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,3,4,4096,8192,0.7913076101082589,15.852070300010382,24,0,00000 00001 00010 00100 00101 00110 01000 01001 01010 01011 01101 01110 01111 10000 10010 10011 10101 10111 11001 11011 11100 11101 11110 11111
5,4,4,4096,8192,0.7736824524950393,15.810058799994295,25,0,00000 00001 00010 00100 00101 00110 00111 01000 01101 01110 01111 10000 10001 10010 10011 10101 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,5,4,4096,8192,0.7698896828657621,15.435117999993963,19,0,00000 00001 00010 00100 01000 01101 01110 01111 10000 10011 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,6,4,4096,8192,0.7783617256114995,16.0191124999983,24,0,00000 00001 00010 00100 00101 00111 01000 01001 01011 01110 01111 10000 10001 10011 10110 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,7,4,4096,8192,0.7277629099479879,15.719400300004054,22,0,00000 00001 00010 00100 00101 00111 01000 01001 01101 01111 10000 10010 10011 10100 10101 10110 10111 11001 11011 11101 11110 11111
5,8,4,4096,8192,0.7397111538879121,15.908093599995482,26,0,00000 00001 00010 00011 00100 00101 00111 01000 01001 01100 01101 01110 01111 10000 10010 10011 10101 10110 10111 11000 11001 11011 11100 11101 11110 11111
5,9,4,4096,8192,0.7191925447248554,15.940929800010053,27,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01101 01110 01111 10000 10010 10011 10100 10110 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,10,4,4096,8192,0.7645660173024743,15.756634300007136,25,0,00000 00001 00010 00011 00100 00101 00111 01000 01001 01010 01011 01111 10000 10001 10011 10101 10110 10111 11001 11010 11011 11100 11101 11110 11111
5,11,4,4096,8192,0.7991666743383037,15.823251100009657,26,0,00000 00001 00010 00011 00100 00111 01000 01001 01010 01101 01110 01111 10000 10001 10011 10100 10110 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,12,4,4096,8192,0.7702298139071528,15.752036699996097,23,0,00000 00001 00010 00011 00100 00110 00111 01000 01100 01101 01110 01111 10000 10100 10101 10110 10111 11001 11011 11100 11101 11110 11111
5,13,4,4096,8192,0.7757728600532352,15.865005699990434,26,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01010 01011 01100 01101 01110 01111 10000 10101 10110 10111 11000 11001 11011 11101 11110 11111
5,14,4,4096,8192,0.7624100003117115,15.82172220000939,25,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01100 01110 01111 10000 10001 10011 10100 10110 10111 11000 11010 11011 11101 11110 11111
5,15,4,4096,8192,0.7269329749839643,15.615517199999886,22,0,00000 00001 00010 00011 00100 00110 01000 01010 01011 01101 01111 10000 10010 10011 10111 11001 11010 11011 11100 11101 11110 11111
5,16,4,4096,8192,0.7291637084903065,16.422231999997166,23,0,00000 00001 00010 00011 00100 01000 01001 01010 01100 01101 01111 10000 10011 10100 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,17,4,4096,8192,0.769948401229154,15.579072900000028,24,0,00000 00001 00010 00100 00101 00111 01000 01010 01011 01100 01111 10000 10010 10011 10101 10110 10111 11001 11010 11011 11100 11101 11110 11111
5,18,4,4096,8192,0.7879574053060443,15.745598199995584,25,0,00000 00001 00010 00011 00100 00110 01000 01001 01101 01110 01111 10000 10001 10010 10100 10101 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,19,4,4096,8192,0.7589956438308847,15.776397399997222,24,0,00000 00001 00010 00011 00100 00111 01000 01001 01011 01100 01110 01111 10000 10001 10010 10011 10110 10111 11000 11001 11011 11101 11110 11111
5,20,4,4096,8192,0.7714817904923131,16.00867389999621,26,0,00000 00001 00010 00011 00100 00101 00111 01000 01010 01101 01111 10000 10001 10010 10011 10100 10101 10110 10111 11001 11010 11011 11100 11101 11110 11111
5,21,4,4096,8192,0.7928110463281464,15.663047100009862,24,0,00000 00001 00010 00011 00100 00110 01000 01001 01010 01110 01111 10000 10010 10100 10101 10110 10111 11000 11001 11011 11100 11101 11110 11111
5,22,4,4096,8192,0.7764429759877638,16.61007690000406,28,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01010 01011 01100 01110 01111 10000 10001 10011 10100 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,23,4,4096,8192,0.7295898863608878,15.76543080000556,23,0,00000 00001 00010 00011 00100 00101 00110 01000 01001 01010 01101 01111 10000 10011 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,24,4,4096,8192,0.810945954538413,15.7888668999949,24,0,00000 00001 00010 00100 00101 00110 01000 01001 01010 01011 01110 01111 10000 10001 10010 10101 10111 11000 11001 11010 11011 11101 11110 11111
5,25,4,4096,8192,0.6983038132134302,15.625874899997143,23,0,00000 00001 00010 00100 00101 00110 00111 01000 01001 01011 01100 01101 01111 10000 10100 10110 10111 11000 11001 11011 11101 11110 11111
5,26,4,4096,8192,0.7449535420923206,15.620746900007362,22,0,00000 00001 00010 00011 00100 00111 01000 01001 01011 01101 01110 01111 10000 10100 10110 10111 11010 11011 11100 11101 11110 11111
