n,run_idx,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
6,59,8196,16384,0.9330127018921544,0.4287999240004865,2,1,000000 111111
6,60,8196,16384,0.9330127018921767,0.4516469390000566,3,0,000000 100000 111111
6,61,8196,16384,0.9330127018921771,0.4169166710016725,2,1,000000 111111
6,62,8196,16384,0.9330127018921857,0.40445504800300114,2,1,000000 111111
6,63,8196,16384,0.9330127018921789,0.4046632219979074,2,1,000000 111111
6,64,8196,16384,0.9330127018921256,0.43404266600191477,2,1,000000 111111
6,65,8196,16384,0.9330127018921552,0.4326588730000367,2,1,000000 111111
6,66,8196,16384,0.9330127018921531,0.3959884539981431,2,1,000000 111111
6,67,8196,16384,0.9999993889542093,0.34855669899843633,3,0,000000 100000 111111
6,68,8196,16384,0.9330127018921681,0.34941232199707883,3,0,000000 100000 111111
6,69,8196,16384,0.933012701892146,0.3494511680000869,2,1,000000 111111
6,70,8196,16384,0.9330127018921784,0.3555534090010042,2,1,000000 111111
6,71,8196,16384,0.9330127018921456,0.3296452659997158,2,1,000000 111111
6,72,8196,16384,0.9330127018921934,0.3546656719991006,2,1,000000 111111
6,73,8196,16384,0.9330127018921186,0.37566237400096725,2,1,000000 111111
6,74,8196,16384,0.9330127018921681,0.3561910969983728,2,1,000000 111111
6,75,8196,16384,0.9330127018921883,0.35776039399934234,2,1,000000 111111
6,76,8196,16384,0.9330127018921666,0.374562231998425,2,1,000000 111111
6,77,8196,16384,0.9330127018921295,0.35725307800021255,2,1,000000 111111
6,78,8196,16384,0.9330127018922105,0.3762374039979477,3,0,000000 100000 111111
6,79,8196,16384,0.9330127018921608,0.3648040320003929,2,1,000000 111111
6,80,8196,16384,0.933012701892126,0.3634343820012873,3,0,000000 100000 111111
6,81,8196,16384,0.9330127018921353,0.40186008399905404,2,1,000000 111111
6,82,8196,16384,0.9330127018921964,0.3921844649994455,2,1,000000 111111
6,83,8196,16384,0.9330127018921306,0.4231075809984759,2,1,000000 111111
6,84,8196,16384,0.9330127018921566,0.4798320770023565,2,1,000000 111111
6,85,8196,16384,0.9330127018921626,0.5098373260007065,3,0,000000 100000 111111
6,86,8196,16384,0.9330127018921492,0.43523608699979377,2,1,000000 111111
6,87,8196,16384,0.9999980757562141,0.41589912299969,2,1,000000 111111
6,88,8196,16384,0.9330127018921819,0.4155544400018698,2,1,000000 111111
6,89,8196,16384,0.933012701892201,0.3939403339973069,2,1,000000 111111
6,90,8196,16384,0.9330127018921951,0.42156812900066143,2,1,000000 111111
6,91,8196,16384,0.933012701892166,0.4290565749979578,3,0,000000 100000 111111
6,92,8196,16384,0.9330127018921694,0.425718152000627,3,0,000000 100000 111111
6,93,8196,16384,0.9330127018921767,0.4236300310003571,2,1,000000 111111
6,94,8196,16384,0.999999881687891,0.42223648100116407,2,1,000000 111111
6,95,8196,16384,0.9330127018921994,0.4281400030013174,2,1,000000 111111
6,96,8196,16384,0.9330127018922045,0.4203855220002879,3,0,000000 100000 111111
6,97,8196,16384,0.9330127018921789,0.4442906240001321,2,1,000000 111111
6,98,8196,16384,0.9330127018921357,0.43762300399976084,2,1,000000 111111
6,99,8196,16384,0.9330127018922127,0.4523636610028916,2,1,000000 111111
6,100,8196,16384,0.9330127018921226,0.43418154000028153,2,1,000000 111111
6,101,8196,16384,0.9330127018921552,0.4323056670000369,2,1,000000 111111
6,102,8196,16384,0.9330127018921789,0.4242265970024164,3,0,000000 100000 111111
6,103,8196,16384,0.9330127018921651,0.44541171899982146,2,1,000000 111111
6,104,8196,16384,0.9330127018921874,0.38459658899955684,2,1,000000 111111
6,105,8196,16384,0.9330127018921711,0.4063313560000097,3,0,000000 100000 111111
6,106,8196,16384,0.9330127018921638,0.4157174229985685,3,0,000000 100000 111111
6,107,8196,16384,0.9330127018921156,0.41931326600024477,3,0,000000 100000 111111
6,108,8196,16384,0.9330127018921647,0.4852895730000455,2,1,000000 111111
6,109,8196,16384,0.9330127018921973,0.4377316009995411,2,1,000000 111111
6,110,8196,16384,0.9330127018921732,0.43439549100003205,2,1,000000 111111
6,111,8196,16384,0.933012701892205,0.43511044299884816,2,1,000000 111111
6,112,8196,16384,0.9330127018921665,0.42703020599947195,3,0,000000 100000 111111
6,113,8196,16384,0.9330127018922142,0.43341870099902735,2,1,000000 111111
6,114,8196,16384,0.9330127018921347,0.46595315800004755,2,1,000000 111111
6,115,8196,16384,0.9330127018921889,0.4269965650019003,2,1,000000 111111
6,116,8196,16384,0.9330127018921909,0.45357341400085716,2,1,000000 111111
6,117,8196,16384,0.9330127018921853,0.44614342099885107,2,1,000000 111111
6,118,8196,16384,0.9330127018921718,0.45480523799778894,2,1,000000 111111
6,119,8196,16384,0.933012701892169,0.5435236189987336,3,0,000000 100000 111111
6,120,8196,16384,0.9330127018921778,0.5417147730004217,2,1,000000 111111
6,121,8196,16384,0.933012701892179,0.5308841660007602,3,0,000000 100000 111111
6,122,8196,16384,0.9330127018921642,0.4630325120015186,2,1,000000 111111
6,123,8196,16384,0.9330127018921441,0.455212291002681,2,1,000000 111111
6,124,8196,16384,0.9330127018921598,0.40575432700279634,2,1,000000 111111
6,125,8196,16384,0.9330127018921713,0.40076384100029827,3,0,000000 100000 111111
6,126,8196,16384,0.9330127018921847,0.39094693799779634,2,1,000000 111111
6,127,8196,16384,0.9330127018921711,0.40870941300090635,3,0,000000 100000 111111
