n,run_idx,phase_bits,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
2,0,4,4096,8192,0.9999096198266347,11.962746800010791,4,0,00 01 10 11
2,1,4,4096,8192,0.9998891290115411,11.143057900000713,4,0,00 01 10 11
2,2,4,4096,8192,0.9998393852151902,11.173954700003378,4,0,00 01 10 11
2,3,4,4096,8192,0.9999657120595745,12.220778699993389,4,0,00 01 10 11
2,4,4,4096,8192,0.9999679979212344,19.76555329999246,4,0,00 01 10 11
