n,run_idx,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
2,117,8196,8196,0.9999817635944916,0.552909409001586,2,1,00 11
2,118,8196,8196,0.9998729332521168,0.349992953997571,2,1,00 11
2,119,8196,8196,0.9998860113227434,0.4872543689998565,2,1,00 11
2,120,8196,8196,0.9999993865241302,0.45727620300021954,2,1,00 11
2,121,8196,8196,0.99997253981534,0.28915642500214744,2,1,00 11
2,122,8196,8196,0.9999993935205358,0.3311344069952611,2,1,00 11
2,123,8196,8196,0.9999906957945836,0.3268406349961879,2,1,00 11
2,124,8196,8196,0.999964824044037,0.37751580199983437,2,1,00 11
2,125,8196,8196,0.9999981987193463,0.33676304201071616,2,1,00 11
2,126,8196,8196,0.9999249510666776,0.31426603900035843,2,1,00 11
2,127,8196,8196,0.9999992705565501,0.36202849399705883,2,1,00 11
3,0,8196,8196,0.9999549661267896,0.4121948899992276,2,1,000 111
3,1,8196,8196,0.9999969525900578,0.35622925199277233,2,1,000 111
3,2,8196,8196,0.999999047259228,0.3952024030004395,2,1,000 111
3,3,8196,8196,0.9999670500804855,0.4890479080058867,2,1,000 111
3,4,8196,8196,0.9999927948528599,0.4012423289968865,2,1,000 111
3,5,8196,8196,0.9999999999999998,0.3809355410048738,2,1,000 111
3,6,8196,8196,0.9999997019013995,0.3496109170082491,2,1,000 111
3,7,8196,8196,0.9999985113417453,0.30850569599715527,2,1,000 111
3,8,8196,8196,0.9999749750657475,0.3513713169959374,2,1,000 111
3,9,8196,8196,0.9999838936219971,0.33501779098878615,2,1,000 111
3,10,8196,8196,0.9999754717639829,0.33554727300361264,2,1,000 111
3,11,8196,8196,0.9999988418270824,0.33028222901339177,2,1,000 111
3,12,8196,8196,0.9998735684731133,0.3988767780101625,2,1,000 111
3,13,8196,8196,0.9999994478552392,0.31476717900659423,2,1,000 111
3,14,8196,8196,0.9999999665051039,0.36777784800506197,2,1,000 111
3,15,8196,8196,0.9999929827146714,0.4141679739987012,2,1,000 111
3,16,8196,8196,0.9999999415568026,0.3110776950052241,2,1,000 111
3,17,8196,8196,0.999998143562176,0.3424515359947691,2,1,000 111
3,18,8196,8196,0.999986177432591,0.41589886699512135,2,1,000 111
3,19,8196,8196,0.9999821285744614,0.3264854610024486,2,1,000 111
3,20,8196,8196,0.9999895526267868,0.347263533010846,2,1,000 111
3,21,8196,8196,0.9999723007254772,0.3365715440013446,2,1,000 111
3,22,8196,8196,0.9999940550574737,0.33550206800282467,2,1,000 111
3,23,8196,8196,0.9999997109969696,0.3101677090016892,2,1,000 111
3,24,8196,8196,0.999974571041683,0.3871098639938282,2,1,000 111
3,25,8196,8196,0.9999966910526566,0.30914710799697787,2,1,000 111
3,26,8196,8196,0.9999606990505371,0.33713756198994815,2,1,000 111
3,27,8196,8196,0.9999794093063863,0.3030890579975676,2,1,000 111
3,28,8196,8196,0.9999732203218097,0.6241041430039331,2,1,000 111
3,29,8196,8196,0.9999712789776105,0.4912581160024274,2,1,000 111
3,30,8196,8196,0.9999606926523098,0.34889543300960213,2,1,000 111
3,31,8196,8196,0.9999995496795445,0.4245480719982879,2,1,000 111
3,32,8196,8196,0.9999996064682547,0.3787059699970996,2,1,000 111
3,33,8196,8196,0.9999995496795445,0.3054634510044707,2,1,000 111
3,34,8196,8196,0.9999988476114916,0.4400019269960467,2,1,000 111
3,35,8196,8196,0.9999727323566173,0.35125771300226916,2,1,000 111
3,36,8196,8196,0.9999614362231808,0.2894630810042145,2,1,000 111
3,37,8196,8196,0.9999643690728443,0.266457730991533,2,1,000 111
3,38,8196,8196,0.9999977799718323,0.2862634129996877,2,1,000 111
3,39,8196,8196,0.9999910642265392,0.2911491599952569,2,1,000 111
3,40,8196,8196,0.999999952214163,0.2993350190081401,2,1,000 111
3,41,8196,8196,0.9999934349837711,0.2907345889980206,2,1,000 111
3,42,8196,8196,0.9999996278358518,0.31938295799773186,2,1,000 111
3,43,8196,8196,0.9999999042206725,0.3208605149993673,2,1,000 111
3,44,8196,8196,0.9999631553766284,0.29192700299608987,2,1,000 111
3,45,8196,8196,0.9999735594608835,0.4538851200049976,2,1,000 111
3,46,8196,8196,0.9999913763439457,0.29809038501116447,2,1,000 111
3,47,8196,8196,0.9999552890068021,0.30709713099349756,2,1,000 111
3,48,8196,8196,0.9999581817358496,0.2922860800026683,2,1,000 111
3,49,8196,8196,0.9999996971433157,0.319923689996358,2,1,000 111
3,50,8196,8196,0.9999745759002918,0.3072997540002689,2,1,000 111
3,51,8196,8196,0.9998000011228271,0.32150778399955016,2,1,000 111
3,52,8196,8196,0.9999990986517128,0.3394678229960846,2,1,000 111
3,53,8196,8196,0.9999724739921694,0.2890174229978584,2,1,000 111
3,54,8196,8196,0.9999991815091641,0.3741912190016592,2,1,000 111
3,55,8196,8196,0.9999855734687609,0.3602981220028596,2,1,000 111
3,56,8196,8196,0.9999951400170826,0.31754082000406925,2,1,000 111
3,57,8196,8196,0.9999831048439066,0.3044066510046832,2,1,000 111
3,58,8196,8196,0.9999996982246043,0.39620681399537716,2,1,000 111
3,59,8196,8196,0.9999958838826527,0.3510706270026276,2,1,000 111
3,60,8196,8196,0.9999914252333935,0.3469851489935536,2,1,000 111
3,61,8196,8196,0.9999929662427719,0.34460621599282604,2,1,000 111
